PassageID,Title,Author,Total termFreq,Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0247300303_000020,"The mysteries of Udolpho, a romance; interspersed with some pieces of poetry. By Ann Radcliffe, author of the romance of the forest, etc. In four volumes. ...",Ann Radcliffe,9,1794,3,4,"London : printed for G. G. and J. Robinson, Paternoster-Row, 1794.",London,465,female,1764,1823,True
0381401100_000013,Dialogues of the dead.,Elizabeth Montagu,6,1768,1,1,"London : printed for J. Murray (successor to Mr. Sandby) at No. 32, opposite St. Dunstan's Church, in Fleet-Street, M.DCC.LXVIII. [1768].",London,452,female,1720,1800,False
0211800401_000016,"The son of Ethelwolf: an historical tale. In two volumes. By the author of Alan Fitz-Osborne, &c. ...",Anne Fuller,6,1789,1,2,"London : printed for G. G. J. and J. Robinson, 1789.",London,262,female,,1790,False
0187100100_000024,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,7,1769,1,1,"London : printed for J. Dodsley, Pall-Mall; Mess. Baker and Leigh, York-Street, Covent-Garden; J. Walter, Charing-Cross; T. Cadell, in the Strand; and J. Wilkie, No 71. St. Paul's Church-Yard, M.DCC.LXIX. [1769].",London,278,female,1720,1800,False
0896000200_000021,"Life review'd: a poem; founded on reflections upon the silent inhabitants of the church yard of Truro, in the County of Cornwall, With an elogy on the late Rev. Mr. Samuel Walker, Who was Many Years Curate of that Borough. To which are added, the Lord's Prayer, Creed, and Ten Commandments. Paraphrased, &c. By E. Smith.","Smith, Elizabeth, of Birmingham",6,1782,1,1,"Birmingham : printed for the author, by Pearson and Rollason, MDCCLXXXII. [1782].",Birmingham,146,female,,,False
0614301202_000012,"An appeal to impartial posterity, by Madame Roland, wife of the Minister of the Interior; or, a collection of tracts written by her during her confinement in the prisons of the Abbey, and St. Pélagie, In Paris. In Four Parts. Translated from the French Original, Published for the Benefit of her only Daughter, deprived of the Fortune of her Parents by Scquestration.",Manon Roland,6,1796,2,2,"London : printed for J. Johnson, ST. Paul's Church-Yard, 1796.",London,438,female,1754,1793,False
0475700700_000031,"Miscellaneous pieces, in prose, by John Aikin, M.D. and Anna Lætitia Barbauld.",Anna Laetitia Barbauld,9,1792,1,1,"London : printed for J. Johnson, 1792.",London,272,female,1743,1825,True
1636300901_000013,The history of Miss Greville. In three volumes. By the author of Interesting memoirs.,"Keir, Elizabeth",7,1787,1,3,"London : printed and sold for the author at Mr Carruthers's, No. 36. Cheapside, and by T. Cadell, Strand, M,DCC,LXXX,VII. [1787].",London,278,female,,,False
0187100100_000031,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,9,1769,1,1,"London : printed for J. Dodsley, Pall-Mall; Mess. Baker and Leigh, York-Street, Covent-Garden; J. Walter, Charing-Cross; T. Cadell, in the Strand; and J. Wilkie, No 71. St. Paul's Church-Yard, M.DCC.LXIX. [1769].",London,278,female,1720,1800,False
0475700700_000013,"Miscellaneous pieces, in prose, by John Aikin, M.D. and Anna Lætitia Barbauld.",Anna Laetitia Barbauld,9,1792,1,1,"London : printed for J. Johnson, 1792.",London,272,female,1743,1825,True
1277901800_000018,The death of Abel. In five books. Attempted from the German of Mr. Gessner.,Mary Collyer,8,1781,1,1,"Coventry : printed and sold by T. Luckman, and all other booksellers, MDCCLXXXI. [1781].",Coventry,267,female,1716,1762,False
0032700401_000036,"Translation of the letters of a Hindoo Rajah; written previous to, and during the period of his residence in England. To which is prefixed a preliminary dissertation on the history, religion, and manners, of the Hindoos. In two volumes. By Eliza Hamilton, ...",Elizabeth Hamilton,7,1796,1,2,"London : printed for G.G. and J. Robinson, No. 25, Paternoster Row, 1796.",London,341,female,1758,1816,False
1216300600_000026,"Letters of the Right Honourable Lady M--y W---y M---e: written during her travels in Europe, Asia and Africa, to persons of distinction, men of letters, &c. in different parts of Europe. Which contain, among other curious relations, accounts of the policy and manners of th Turks. Drawn from Sources that have been inaccessible to other Travellers. Complete in one volume.",Lady Mary Wortley Montagu,7,1779,1,1,"London : printed for M. Cooper, in Pater-Noster-Row, MDCCLXXIX. [1779].",London,287,female,1689,1762,True
0343200101_000047,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,5,1787,1,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,312,female,1746,1830,True
0724200702_000043,"Friendship in death. In twenty letters from the dead to the living. To which are added, letters moral and entertaining, in prose and verse: in three parts. By Mrs Elisabeth Rowe. In two volumes. ...",Elizabeth Rowe,6,1776,2,2,"Edinburg : at the Apollo Press, by the Martins. Anno, 1776.",Edinburgh,201,female,1674,1737,True
0022700200_000040,"The injur'd husband; or, the mistaken resentment. A novel. Written by Mrs. Eliza Haywood.",Eliza Haywood,7,1724,1,1,"Dublin : printed by J. Watts, and sold opposite the Watch-House, on the North-Side of College-Green, 1724.",Dublin,200,female,1693,1756,True
1209800100_000040,"The injur'd husband; or, the mistaken resentment. A novel. Written by Mrs. Eliza Haywood.",Eliza Haywood,7,1723,1,1,"London : printed for D. Brown, jun. at the Black Swan, without Temple-Bar; W. Chetwood, and J. Woodman, in Russel-Street Covent-Garden; and S. Chapman, in Pall-Mall, MDCCXXIII. [1723].",London,177,female,1693,1756,True
0393800101_000002,"The mysteries of Udolpho, a romance; interspersed with some pieces of poetry. By Ann Ratcliffe [sic], author of The romance of the forest, A Sicilian romance, &c. In three volumes. ...",Ann Radcliffe,8,1795,1,3,"Boston : Printed by Samuel Etheridge, for J. White, W. Spotswood, Thomas & Andrews, D. West, E. Larkin, W.P. Blake, J. West, and J.W. Folsom, 1795.",Boston,230,female,1764,1823,True
0255400103_000016,"The recess; or, a tale of other times. By the author of The chapter of accidents.",Sophia Lee,8,1785,3,3,"London : printed for T. Cadell, in the Strand, M.DCC.LXXXV. [1785].",London,359,female,1750,1824,True
0610300201_000057,"The life of Petrarch. Collected from Memoires pour la vie de Petrarch. By Mrs. Dobson. Third edition, embellished with eight copper-plates, ... In two volumes. ...","Dobson, Mrs. (Susannah)",9,1797,1,2,"London : printed, by T. Bensley, for the Associated Booksellers, Vernon and Hood; J. Cuthell; J. Walker; Ogilvy and Son; Lackington, Allen, and Co. and J. Nunn, 1797.",London,423,female,,,False
0436100400_000066,"A journey through the Crimea to Constantinople. In a series of letters from the Right Honourable Elizabeth Lady Craven, to his serene Highness the Margrave of Brandebourg, Anspach, and Bareith. Written in the year MDCCLXXXVI.",Elizabeth Craven,11,1789,1,1,"Dublin : printed for H. Chamberlaine, R. Moncrieffe, W. Colles, G. Burnet, W. Wilson, L. White, P. Byrne, P. Wogan, H. Colbert, J. Moore, J. Jones, and B. Dornin, M,DCC,LXXXIX. [1789].",Dublin,424,female,1750,1828,True
0959500100_000031,A select collection of hymns universally sung in all the Countess of Huntingdon's chapels; with a supplement as used at Gate Street Chapel.,"Selina Hastings, Countess of Huntingdon",9,1799,1,1,"London : printed by W. Smith, King-Street, Seven-Dials, 1799.",London,551,female,1707,1791,False
1300100500_000012,Original sonnets on various subjects; and odes paraphrased from horace: by Anna Seward.,Anna Seward,6,1799,1,1,"London : Printed for G. Sael, No. 192, Strand; and sold by Mr. Swinney, Birmingham, and Mr. Morgan, Lichfield, 1799.",London,186,female,1742,1809,False
0438801301_000019,The history of Ned Evans. Second edition. In four volumes. ...,"Hervey, Elizabeth",6,1797,1,4,"London : printed for G. G. and J. Robinson, Paternoster-Row, M.DCC.XCVII. [1797].",London,288,female,1748,1820,False
1622600103_000048,"Tales of the castle: Or, Stories of instruction and delight being Les veilles du Chateau, written in French by Madame la Comtesse de Genlis, author of the Theatre of education, Adela and Theodore, &c. Translated into English by Thomas Holcroft.",Stéphanie Félicité du Crest de Saint-Aubin,8,1789,3,4,"Dublin : Printed for Messrs. Moncrieffe, Walker, White, Byrne, and Parker, MDCCLXXXIX. [1789].",Dublin,251,female,1746,1830,True
0193300400_000031,"A select collection of hymns, to be universally sung in all the Countess of Huntingdon's chapels. Collected by her ladyship.","Selina Hastings, Countess of Huntingdon",9,1780,1,1,"London : printed for and sold by Hughes & Walsh, Stationers & Booksellers, Inner Temple Lane, MDCCLXXX. [1780].",London,452,female,1707,1791,False
0955800900_000031,"A select collection of hymns, To be universally sung in all the countess of Huntingdon's chapels. Collected by her ladyship. With the supplements.","Selina Hastings, Countess of Huntingdon",9,1800,1,1,"London : printed and sold by C. Corrall, No. 38, Charing Cross. Near the Admiralty, [1800].",London,259,female,1707,1791,False
0035200100_000009,Essays on various subjects: in which some characters of the present age are introduced.,"De La Garde, Mary           1800",6,1796,1,1,"London : printed for the author; and sold by S. Low, Berwick Street, Soho, 1796.",London,93,female,,,False
0834100300_000032,"A companion, and useful guide to the beauties of Scotland, to the lakes of Westmoreland, Cumberland, and Lancashire; and to the curiosities in the district of Craven, in the West riding of Yorkshire. To which is added, a more particular description of Scotland, especially that part of it, called the highlands. By the Hon. Mrs. Murray, of Kensington.",Sarah Murray,9,1799,1,1,"London : printed for the author; and sold by George Nicol, bookseller to his Majesty, Pall-Mall, 1799.",London,402,female,1744,1811,False
0086100202_000067,"A residence in France, during the years 1792, 1793, 1794, and 1795; described in a series of letters from an English lady: with general and incidental remarks on the French character and manners. Prepared for the press by John Gifford, Esq. Author of the History of France, Letter to Lord Lauderdale, Letter to the Hon. T. Erskine, &c. In two volumes. ...",English Lady,7,1797,2,2,"London : printed for T. N. Longman, Paternoster Row, 1797.",London,495,female,,,False
1698000202_000050,"A journey made in the summer of 1794, through Holland and the western frontier of Germany, with a return down the Rhine: to which are added observations during a tour to the lakes of Lancashire, Westmoreland, and Cumberland. In two volumes. ... Second edition. By Ann Radcliffe.",Ann Radcliffe,7,1796,2,2,"London : printed for G.G. and J. Robinson, Paternoster-Row, MDCCXCVI. [1796].",London,451,female,1764,1823,True
1335700401_000011,Essays on various subjects. To which are added reflections on the seven days of the week. By Mrs. Talbot.,Catherine Talbot,8,1773,1,2,"Dublin : printed for J. Milliken, College-Green, M,DCC,LXXIII. [1773].",Dublin,129,female,1721,1770,False
